Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
313,12681943,"Kun Qian #2","2024-09-30 06:09:36",1.00000,3,donaqqq
314,12682776,Bathingtape,"2024-09-30 09:02:25",1.00000,1,bathingtape
315,11774462,"Valery Shelganova","2024-09-30 15:03:42",1.00000,2,valeryshelganova
316,12686373,"Hemanth Garapati","2024-10-01 03:08:19",1.00000,4,hemanthgarapati
317,7155032,"JIHUN PARK111","2024-10-01 08:44:17",1.00000,1,jihunpark111
318,12689384,"Abhigyan #2","2024-10-01 14:45:11",1.00000,3,abhigyanps
319,12689750,"A 2 B","2024-10-01 15:41:20",1.00000,3,a2ba2b
320,12691799,dadaadc,"2024-10-02 08:21:14",1.00000,3,dadaadc
321,12695490,"Taha Chadli","2024-10-02 19:16:22",1.00000,6,tahachadli
322,12686789,"Aditi Manthri","2024-10-03 08:32:34",1.00000,8,manthriaditi
323,12698065,ImTheBaron,"2024-10-08 16:34:09",1.00000,4,imthebaron
324,12709670,Deepika_Sivaselavn,"2024-10-05 15:18:10",1.00000,1,deepikasivaselavn
325,12424093,"Sajjad Ali Shah","2024-10-05 16:22:35",1.00000,1,sajjadalishah
326,7722098,Quielan,"2024-10-05 18:48:43",1.00000,2,quielan
327,12687977,techies-4,"2024-10-06 10:33:27",1.00000,3,debannadas
328,12644953,"Ramadan Eid","2024-10-07 16:29:56",1.00000,5,rambeto3
329,12713428,"João Victor Menezes","2024-10-07 02:52:49",1.00000,8,joovictormenezes
330,12716432,Crazy_Cactus,"2024-10-07 07:56:43",1.00000,1,crazycactus
331,12608101,"Felipe Zubirí","2024-10-09 06:38:15",1.00000,9,felipezubir
332,9892967,"pruthvi raj","2024-10-10 19:56:17",1.00000,10,pruthvirajkottigari
333,12738479,"Misbah Al Rahman","2024-10-11 04:05:25",1.00000,3,misbahalrahman
334,12735469,WuHanLIM,"2024-10-14 06:48:21",1.00000,2,wuhanlim
335,12396284,"Sujit S","2024-10-14 14:03:13",1.00000,1,ssujits
336,12724547,MrOliva,"2024-10-14 16:08:54",1.00000,8,mroliva
337,5324196,"Mustafa Civici","2024-10-14 19:45:22",1.00000,7,mustafacivici
338,12754657,"sky hoang","2024-10-15 02:25:40",1.00000,4,skyhoang
339,12587274,"Lee Rui En","2024-09-30 13:16:04",0.99760,32,leeruien
340,12686397,"Pablo Vallejo Rodriguez","2024-10-03 05:57:14",0.99760,2,gruumsh
341,12536868,minhokimminho,"2024-08-29 12:23:10",0.99521,7,minhokimminho
342,12499734,"Clayton Check","2024-08-29 07:05:46",0.99043,4,claytoncheck
343,12538062,"Ta-wei Lo","2024-09-11 08:45:20",0.99043,4,taweilo
344,12587174,nickckie,"2024-09-16 13:07:21",0.99043,25,nickckie
345,12559812,"Alexey V. Smirnov","2024-09-15 08:29:01",0.99043,15,alexeyvsmirnov
346,12614865,"David Lai3","2024-09-16 03:36:16",0.99043,1,davidlai3
347,12615795,xiaoxuanteng,"2024-09-16 08:49:17",0.99043,1,xiaoxuanteng
348,12621661,EthanYuida,"2024-09-17 13:05:05",0.99043,1,ethanyuida
349,12630756,gracekenedy,"2024-09-19 12:39:43",0.99043,1,gracekenedy
350,12530234,"Jackson Wei Chen","2024-08-25 07:43:51",0.98803,10,jacksonweichen
351,12621829,"Titanic Predictors","2024-09-17 15:56:49",0.98803,4,srivarshith
352,12623514,"Kethavarapu Latha","2024-09-18 00:49:42",0.98803,1,kethavarapulatha
353,12727427,jaehjoo,"2024-10-09 11:11:33",0.98803,8,jaehjoo
354,12557386,kyh5D4,"2024-09-03 00:59:36",0.97846,11,kyh5d4
355,12605790,ZoiaKiian,"2024-09-17 12:55:48",0.96889,11,zoiakiian
356,12763841,"Erick Alonzo","2024-10-16 12:10:41",0.96889,9,alonzo31
357,12709041,"Elok Washilatul","2024-10-08 12:02:59",0.94497,4,elwashi
358,12461373,"vedant pol","2024-08-20 09:54:09",0.94258,5,vedantpol
359,10267772,"LOUKIL ONS","2024-08-31 14:42:59",0.94258,3,loukilons
360,12643780,"Marshal Patel3558","2024-09-25 10:15:11",0.94258,2,marshalpatel3558
361,12727114,wajimawo,"2024-10-09 03:39:37",0.94258,3,wajimawo
362,11467170,Newbies_Data_2024,"2024-08-29 18:36:21",0.94019,4,ankitdata1
363,12615066,NexFrost,"2024-09-30 06:39:01",0.94019,10,nexfrost
364,8815450,"Kostas Papadopoulos","2024-10-03 20:03:20",0.91387,1,kpap2504
365,11589622,"Sangjun Ko","2024-09-08 20:42:53",0.89473,27,samkocho
366,12586707,"Aitbekov Alibek","2024-09-21 09:21:35",0.89473,5,aitbekovalibek
367,12640009,zhangli001,"2024-09-21 10:24:11",0.89473,2,zhangli001
368,6497188,"mos3 santos","2024-10-15 02:26:15",0.89473,140,mos3santos
369,12668466," Duuuby","2024-09-27 08:19:05",0.89473,9,duuuby
370,11669754,"Ozaki, Fumio","2024-10-05 02:39:22",0.89473,19,ozakifumio
371,12684074,UOM-210190R,"2024-09-30 14:43:11",0.89473,1,chamathhirushan
372,12453078,"Eman Gope","2024-10-04 11:16:27",0.89473,2,emangope
373,12709373,"Ali Khan #7","2024-10-05 16:16:57",0.89473,10,sajjadalishah47
374,12674021,"Kirubhakaran Selvaraj","2024-10-06 11:05:19",0.89473,7,kirubhakaranselvaraj
375,12762735,我不是白果,"2024-10-16 12:31:02",0.89473,1,hemiao77
376,12657864,"Alexander Tapia Olmedo","2024-10-05 21:08:13",0.88277,12,reciclador
377,12557423,kyh6D4,"2024-09-03 00:50:15",0.86842,20,kyh6d4
378,10798422,Wayne_127,"2024-10-11 14:21:32",0.86363,10,wayne127
379,11792030,"Par Shah","2024-09-26 15:21:05",0.84449,7,rxshah0
380,12433967,"Giridhari Meher","2024-09-28 09:01:28",0.83014,1,giridharimeher
381,12468494,"Jin-Seong Choi","2024-08-25 05:04:17",0.82775,25,jsctir
382,12531766,zeweha,"2024-08-26 14:08:42",0.82775,2,zeweha
383,12539363,"Zhenxiang Jin","2024-08-29 03:04:16",0.82535,2,zhenxiangjin
384,12559678,kyh8D4,"2024-09-03 00:02:29",0.82296,20,kyh8d4
385,12522066,"Chelsea Bryan","2024-09-04 19:33:46",0.81818,2,chelseabryan
386,12565635,"Mohamd Hussein","2024-10-01 06:20:01",0.81818,41,mohamdhussein
387,4112124,"Tim Mills","2024-10-01 09:56:27",0.81818,115,timmills
388,12433657,"Kenji Horiuchi","2024-09-29 03:48:54",0.81818,25,kenjihoriuchi
389,12509211,Andreww_kaggler,"2024-08-18 04:44:32",0.81578,1,andrewwkaggler
390,12498936,"Rodney #3","2024-08-18 04:54:58",0.81578,10,rodneybook
391,12516039,leiwangetc666,"2024-08-20 07:53:56",0.81578,1,leiwangetc666
392,11036189,sleeperZhang,"2024-09-02 05:59:53",0.81578,6,"euclidchess,oscarsliang,sleeperzhang"
393,12526017,AlishaHong,"2024-08-24 04:32:00",0.81578,16,alishahong
394,12412573,zaneyu2005,"2024-08-25 03:09:22",0.81578,12,zaneyu2005
395,4252147,snowjade,"2024-08-26 08:32:51",0.81578,3,snowjade
396,12546887,"Gard RH","2024-08-29 17:34:18",0.81578,1,gardrh
397,12537134,kyh2D4,"2024-09-02 03:11:19",0.81578,25,kyh2d4
398,12565658,Lucasta,"2024-09-04 04:27:34",0.81578,1,lucasta02
399,12578588,"Huachen Wang","2024-09-08 08:08:13",0.81578,2,huachenwang1
400,12562366,VeggieC,"2024-09-11 14:59:35",0.81578,21,veggiec
401,12635728,mane5880,"2024-09-20 17:08:13",0.81578,2,mane5880
402,12666312,"Muhammad Abdulbaqi","2024-09-26 21:38:18",0.81578,1,mabdulbaqi1702
403,12701974,"Sarah E Kill","2024-10-10 20:00:09",0.81578,4,sarahekill
404,9734193,"Andries Danu","2024-10-09 12:07:02",0.81578,2,eu1234
405,12754049,"qihang chen","2024-10-14 13:59:52",0.81578,5,qihangchen1
406,12518646,MasaSho,"2024-08-22 07:15:48",0.81339,11,masasho
407,12555111,kyh3D4,"2024-09-02 01:41:23",0.81339,20,kyh3d4
408,12557205,kyh4D4,"2024-09-02 03:30:44",0.81339,10,kyh4d4
409,12558832,kyh7D4,"2024-09-03 00:23:33",0.81339,20,kyh7d4
410,12563017,Ryan_QiuRui,"2024-09-03 10:44:00",0.81339,1,ryanqiurui
411,12569196,Anthony02,"2024-09-12 02:14:07",0.81339,11,anthony02
412,12578320,Isy0ne,"2024-09-08 09:32:37",0.81339,11,isy0ne
413,12603976,"Yeasman Imanul","2024-09-15 04:44:21",0.81339,8,yeasmanimanul
414,11373716,"Bhakti Ramesh Chotalia","2024-09-20 17:58:05",0.81339,1,bhaktirameshchotalia
415,12594766,"Antonio Risonaldo Moura","2024-09-27 00:44:04",0.81339,23,risonaldomouraufv
416,11314377,UDS30snowpi,"2024-09-25 07:52:11",0.81339,2,uds30snupiano
417,1986067,Steppeulv,"2024-10-01 03:09:52",0.81339,2,steppeulv
418,12592383,"takbaf co","2024-10-07 12:44:03",0.81339,37,takbafco
419,12738310,johnsMisth,"2024-10-11 09:25:35",0.81339,4,johnsmisth
420,12704680,"Charles Dana","2024-10-14 09:53:15",0.81339,24,algorithme
421,12733799,"hikaru tomozawa","2024-10-15 11:26:19",0.81339,3,hikarutomozawa
422,12525323,YouKyungHong,"2024-08-24 02:39:39",0.81100,20,youkyunghong
423,12533943,henry99992,"2024-08-26 04:26:53",0.81100,2,henry99992
424,12534119,"HUANG FRANK LIANG","2024-08-26 08:06:49",0.81100,4,huangfrankliang
425,12535715,yangxian121,"2024-08-26 14:44:14",0.81100,8,yangxian121
426,10141754,juhansong64,"2024-09-04 13:30:16",0.81100,13,juhansong64
427,2827659,"Artur Orlov","2024-09-03 12:14:42",0.81100,10,artiorlov
428,12536866,hihimollu,"2024-09-04 00:48:04",0.81100,22,hihimollu
429,12465295,"Vaggelis stavaris","2024-09-12 09:22:43",0.81100,7,vaggelisstavaris
430,12604711,Candychounycu,"2024-09-16 07:25:52",0.81100,25,candychounycu
431,11932098,"Noman Bin Morshed","2024-09-14 16:46:48",0.81100,19,nomanbinmorshed
432,12613593,"Sujal Kumar 1597","2024-09-15 17:10:20",0.81100,2,sujalkumar1597
433,12610858,kevinkai1028,"2024-09-18 16:05:14",0.81100,3,kevinkai1028
434,12615729,chuang-Chun-Jung,"2024-09-17 05:46:04",0.81100,3,chuangchunjung
435,11903250,"Syuan Fish","2024-09-17 15:53:52",0.81100,5,syuanfish
436,12402791,estelladai,"2024-09-24 06:19:08",0.81100,31,estelladai
437,10484082,locquan.ai,"2024-09-19 09:54:13",0.81100,1,locquanai
438,12631271,melody016861,"2024-09-20 14:27:42",0.81100,6,melody016861
439,12629699,ziyu_lin_1216,"2024-09-25 11:52:32",0.81100,14,ziyulin1216
440,12641039,"Hsieh Chia Wei","2024-09-21 15:46:09",0.81100,7,hsiehchiawei
441,12625126,"Lai Hoi Man Hyman","2024-10-05 17:39:29",0.81100,15,laihoimanhyman
442,12562501,JackkkkkChen,"2024-10-13 13:43:46",0.81100,10,jackkkkkchen
443,12631738,LinSzuChi,"2024-09-24 19:16:01",0.81100,23,linszuchi
444,12652362,sophieliu100001,"2024-09-29 03:18:55",0.81100,13,sophieliu100001
445,12477455,VladislavLassa,"2024-10-01 06:21:40",0.81100,67,vladislavlassa
446,7776444,劉祥樺M0921427,"2024-10-04 04:32:06",0.81100,4,shianghualiou
447,12508663,HanzFang,"2024-08-17 21:24:54",0.80861,10,hanzfang
448,12508678,HanzFg,"2024-08-17 21:30:23",0.80861,10,hanzfg
449,7904363,"Hanzhang Fang","2024-08-17 21:38:39",0.80861,10,hanzhangfang
450,12508696,HzFang,"2024-08-17 21:42:46",0.80861,10,hzfang
451,12508703,"hf78 666","2024-08-17 22:15:29",0.80861,10,hannah666
452,12558293,野崎宏太,"2024-09-02 09:18:41",0.80861,3,nofuku
453,12558847,bdq666,"2024-09-02 10:49:05",0.80861,1,bdq666
454,12601669,"Shohruh Shokulov","2024-09-13 01:11:46",0.80861,11,shohruhshokulov
455,12608278,hadis,"2024-09-14 06:56:57",0.80861,4,hadis1994
456,12616177,"Lovepreet Singh #5","2024-09-18 14:50:16",0.80861,14,lovepreet2203
457,12060891,"Yuang Wu","2024-09-22 01:38:56",0.80861,1,yuangwu
458,12642885,zbzlok,"2024-09-26 10:33:30",0.80861,7,zbzlok
459,12709820,Mikuuu,"2024-10-06 02:30:18",0.80861,6,mikuuu
460,12719242,"long #5","2024-10-11 17:44:09",0.80861,25,honglonglong
461,12696892,"MADE ADITYA PUTRA","2024-10-15 03:06:32",0.80861,22,"del=7d5e23a42a6fa00c,madeadityaputra,okatoo,yuuuuuuuuuuki"
462,11558744,"ilias Outras","2024-10-16 12:57:46",0.80861,19,iliasoutras
463,12499392,"Hannah Fg","2024-08-17 20:35:12",0.80622,10,hannahfg
464,12498779,hf78njit,"2024-08-17 21:14:11",0.80622,10,hf78njit
465,12510391,"Qiu Da Jiu","2024-08-19 07:27:14",0.80622,4,qiudajiu
466,12511368,"Alejandro Ayestaran","2024-08-19 02:12:19",0.80622,6,alejandroayestaran
467,12511686,FHZ2024,"2024-08-19 02:16:29",0.80622,5,fhz2024
468,9636988,njitcs677hf78,"2024-08-26 01:11:58",0.80622,22,njitcs677hf78
469,12497166,NvrDwn,"2024-08-22 07:10:46",0.80622,11,nvrdwn
470,12468744,wakahchico,"2024-08-22 11:03:51",0.80622,26,wakahchico
471,9140722,Korea_AImaster,"2024-08-22 14:14:54",0.80622,8,koreaaimaster
472,4096318,nighthan,"2024-08-23 06:42:51",0.80622,31,nighthan
473,12525424,"Matteo Calviello","2024-08-24 01:00:48",0.80622,5,matteocalviello12
474,6595213,epsilonnnnnnn,"2024-08-28 10:29:22",0.80622,2,epsilonnnnnnn
475,12536859,lulunlnl,"2024-09-01 05:25:17",0.80622,19,lulunlnl
476,12481359,H2C2O4,"2024-09-01 10:42:15",0.80622,28,h2c2o4
477,5168034,"Nikhil R #2","2024-09-27 16:28:24",0.80622,17,nikhilramlukan
478,12537142,"Hyunjun Back","2024-09-02 12:38:27",0.80622,21,hyunjunback
479,12560104,"Wellington Hitoshi","2024-09-03 16:31:19",0.80622,11,wellingtonhitoshi
480,12540431,"Vinícius Cordeiro","2024-09-09 02:36:29",0.80622,67,vinciuscordeiro
481,12572852,Wirgraf,"2024-09-09 03:52:16",0.80622,19,wirgraf
482,12546270,"Makoto Ishitsuka","2024-09-08 07:30:48",0.80622,2,makotoishitsuka
483,12583939,"Malthe Aaholm Esbensen","2024-09-09 08:26:38",0.80622,12,maltheaaholmesbensen
484,12498743,"Sofia Talamantes","2024-09-09 21:03:26",0.80622,2,sofiatalamantes
485,12581138,"solomon okwharobo","2024-09-14 04:56:18",0.80622,16,solomonokwharobo
486,12594688,"Luis Mateo Herrera","2024-09-11 20:26:54",0.80622,4,luismateoherrera
487,12450446,goradon,"2024-09-12 06:54:06",0.80622,6,dongora
488,12590899,masatane,"2024-09-14 13:31:02",0.80622,20,masatane
489,12582802,U-Tomomi,"2024-09-14 06:20:09",0.80622,16,utomomi
490,12524887,OmarRedaa,"2024-09-15 00:17:56",0.80622,8,omarredaa
491,12607333,"Twobob Club","2024-09-15 14:43:46",0.80622,15,twobob
492,12615965,"Tahmid Rahman #2","2024-09-17 12:33:03",0.80622,10,tahmidrahman37
493,12618368,"Aayush Bhansali","2024-09-16 22:13:38",0.80622,10,astatine85
494,12609181,Mq.L,"2024-09-18 10:50:09",0.80622,14,mql2024
495,12626031,fsteinhi,"2024-09-18 15:30:21",0.80622,7,fsteinhi
496,12634292,heyyyyyyy,"2024-09-20 05:29:23",0.80622,1,heyyyyyyy
497,12637247,Y.Katayama_HU,"2024-09-20 16:12:31",0.80622,1,ykatayamahu
498,12608922,Samuel.Galvis10,"2024-09-21 06:41:51",0.80622,12,samuelgalvis10
499,12234652,hippokosuke,"2024-09-24 06:07:06",0.80622,2,hippokosuke
500,12652442,"Guihao Cen","2024-09-24 09:23:39",0.80622,7,guihaocen
501,12659799,PiggyKing,"2024-09-25 17:32:34",0.80622,1,piggyking
502,7401934,"zen yama","2024-09-27 23:55:41",0.80622,1,zenyama
503,12673788,tkparo,"2024-09-30 04:23:19",0.80622,3,tkparo
504,12677754,"Park suh","2024-09-29 06:12:38",0.80622,2,parksuh
505,12644563,"Kartikey Lohani","2024-09-29 13:39:45",0.80622,2,kartikeylohani
506,12654210,CHLCCGA,"2024-10-01 14:17:03",0.80622,27,chlccga
507,12668572,huojimian,"2024-09-30 03:33:24",0.80622,3,huojimian
508,12069789,山口拓登,"2024-10-02 11:55:31",0.80622,1,ytakuto
509,12711018,"Mateo de la Vega","2024-10-06 02:09:34",0.80622,7,mateodelavega
510,12643526,"Freeze Mafia","2024-10-07 05:55:16",0.80622,12,freezemafia
511,12650813,"Khue Nguyen","2024-10-11 15:26:09",0.80622,30,khuenguyen062
512,12691596,"Michael Harrington","2024-10-10 01:55:29",0.80622,21,michaelharrington12
513,12741387,iayumn,"2024-10-14 09:09:22",0.80622,9,iayumn
514,12724399,"Shivam Barke","2024-10-14 13:10:25",0.80622,15,shivambarke
515,12759220,"Rui Jiang","2024-10-15 03:16:57",0.80622,2,ruijiang0
516,12759840,shihat,"2024-10-16 04:06:14",0.80622,19,shihat
517,12440294,NIK03_CSDS,"2024-10-16 09:07:06",0.80622,16,nik03csds
518,12492654,"kiyokiyo kiyoppi","2024-08-18 07:55:26",0.80382,2,kiyokiyokiyoppi
519,12511695,HFnjit,"2024-08-19 02:23:14",0.80382,10,hfnjit
520,12511706,HanzFag,"2024-08-19 02:27:51",0.80382,10,hanzfag
521,12119489,"Filippova Olga","2024-08-20 16:31:01",0.80382,9,filippovaolga
522,12511726,qby_husband,"2024-08-20 12:26:07",0.80382,2,panqiyu22330087
523,11205621,NguyenPriscilla,"2024-08-20 21:13:33",0.80382,4,nguyenpriscilla
524,12516682,Nomvelo,"2024-08-27 10:49:54",0.80382,23,nomvelo
525,12456979,"I Shinn","2024-08-27 12:43:50",0.80382,2,ishinn
526,12435619,"Leung Wai Chun","2024-08-28 07:32:45",0.80382,6,leungwaichun
527,12476958,yasserMehdi,"2024-08-28 15:13:14",0.80382,4,yassermehdi
528,12527029,"Adriano Neris Alves","2024-08-30 17:51:07",0.80382,13,adrineris
529,12552301,gs23048,"2024-08-31 12:54:49",0.80382,8,gs23048
530,12564463,"AMAN RAJ SINGH","2024-09-03 17:58:06",0.80382,1,iamann
531,12568116,WadoodSaleh,"2024-09-04 16:37:16",0.80382,1,wadoodsaleh
532,11866091,"TAKASHI FUMOTO","2024-09-06 12:18:32",0.80382,1,takashifumoto
533,4442823,NYCU_Fan,"2024-09-07 07:15:31",0.80382,3,ntutfan
534,12585936,"Noémie MAZEPA","2024-09-09 12:57:13",0.80382,3,nomiemazepa
535,2650632,abramc,"2024-10-16 03:09:41",0.80382,33,abramc
536,12348176,"Team Techregi","2024-09-13 12:30:58",0.80382,19,"del=b92459ae2493f9e6,machio,marika223,shikada"
537,10364338,bionicbrain,"2024-09-15 09:24:44",0.80382,1,bionicbrain
538,12254428,"Jose Pablo Barrantes","2024-09-17 06:00:39",0.80382,6,josepablobarrantes
539,12520749,"Bartosz Niedzwiedz","2024-09-27 12:47:01",0.80382,18,bartoszniedzwiedz
540,12569253,"Jindong Xiao","2024-09-19 01:53:53",0.80382,37,jindongxiao
541,6921505,"Go Horino","2024-09-24 18:40:13",0.80382,36,gohorino
542,12664233,"AI Whisperer","2024-09-26 16:41:44",0.80382,10,aiwhisperer
543,12670529,"Dániel Dénes","2024-10-13 12:50:35",0.80382,11,dnieldnes
544,11625177,tk0327,"2024-09-29 09:31:18",0.80382,1,tk65816
545,12682174,"hang north","2024-10-02 15:06:19",0.80382,4,hangnorth
546,12680498,ravvvvvvvvvvvv,"2024-10-03 09:01:52",0.80382,5,ravvvvvvvvvvvv
547,9745296,"Sandeep Sandy 124","2024-10-06 12:41:06",0.80382,1,sandeepsandy124
548,12713082,Urotas1206,"2024-10-14 14:15:49",0.80382,31,urotas1206
549,12646832,pipzzz,"2024-10-16 08:46:20",0.80382,43,pipzzz
550,12507232,llFllLllll,"2024-08-17 10:56:16",0.80143,1,llflllllll
551,12501523,"Andy Neely","2024-08-17 11:43:09",0.80143,2,andyneely
552,635868,"Ray Cajara","2024-08-17 13:04:09",0.80143,1,rtcajara
553,1869962,"Cap Ahab","2024-08-17 13:15:17",0.80143,1,"alexverus,vaishnavimd"
554,12491171,"Eugenio Segala","2024-08-18 09:04:25",0.80143,7,eugeniosegala
555,12508656,"John S123456","2024-08-20 01:41:47",0.80143,4,johns123456
556,12509219,"Gaurav Garhewal (LatentView)","2024-08-18 04:48:27",0.80143,1,gauravgarhewallv
557,12510197,Beaten_67,"2024-08-18 12:31:20",0.80143,1,beaten67
558,12496179,"Dreamer Kim","2024-08-18 20:50:18",0.80143,3,dreamerkim
559,12503567,"Sathish Rao","2024-08-20 15:38:09",0.80143,8,sathirao
560,12512976,"Himadri Gobinda Biswas","2024-10-09 19:31:25",0.80143,4,himadribiswas0904
561,12513733,"Phelin Ikponmwosa","2024-08-19 14:26:02",0.80143,1,phelinikponmwosa
562,12514819,"Tom Yuen","2024-08-21 09:31:03",0.80143,13,tomyuen
563,12516651,"Kristijonas Silius","2024-08-20 13:21:00",0.80143,8,kristijonassilius
564,12516013,"Arthur Chariyasathian","2024-08-25 08:12:02",0.80143,18,arthurchariyasathian
565,12516463,"Meet babariya","2024-08-20 19:56:44",0.80143,2,meetbabariya
566,12509085,"Moon Chae Geon","2024-08-21 00:31:17",0.80143,2,chaegeonmoon
567,12392793,"Jianyi Chou","2024-08-21 08:46:18",0.80143,4,jianyichou
568,4095636,silpmango,"2024-08-22 03:58:50",0.80143,5,silpmango
569,12522872,"HE YANBO1","2024-08-22 07:20:41",0.80143,1,heyanbo1
570,12523291,"Namrata Sharma #2","2024-08-22 09:37:08",0.80143,1,namrata1926
571,8944713,"Dmitrii Landik","2024-08-22 17:00:14",0.80143,10,dmitriilandik
572,12516918,"Enes Taha ÖZSOY","2024-08-23 08:41:05",0.80143,8,enestahazsoy
573,12526076,"Dimitri Klockenbring","2024-10-07 12:44:29",0.80143,3,dimitriklockenbring
574,12527767,MadeleineRomero20,"2024-08-23 18:33:24",0.80143,1,madeleineromero20
575,12528001,KruglovSergey,"2024-08-23 20:35:07",0.80143,1,kruglovsergey
576,12513791,"Arseny Konevets","2024-08-24 13:58:00",0.80143,8,arsenykonevets
577,10822638,"Harsha Vardhan M V","2024-08-25 05:04:48",0.80143,6,harshavardhanmv
578,12015894,wydoinn,"2024-08-25 05:23:54",0.80143,3,wydoinn
579,12085726,"Cqur Far","2024-08-25 10:05:17",0.80143,1,cqurfar
580,2761626,"Henry Steel","2024-08-26 11:55:02",0.80143,1,absolution89
581,12537940,"wumi wu","2024-09-04 03:59:22",0.80143,4,wumiwu
582,12538589,yishiwang0813,"2024-08-27 10:45:54",0.80143,2,yishiwang0813
583,12539823,"aswin roshan","2024-08-27 16:47:58",0.80143,1,aswinroshan19
584,12541145,"Michael Haw","2024-08-28 06:46:49",0.80143,2,michaelhaw
585,12541543,Spidey,"2024-08-28 07:25:10",0.80143,1,monishkumard822111
586,12541526,"Shangzhe Ding","2024-08-28 07:55:48",0.80143,2,shangzheding
587,12541732,"J KB","2024-08-28 08:21:19",0.80143,1,jkb2rxq
588,12541849,Harshitha37,"2024-08-28 08:56:37",0.80143,1,harshitha37
589,12404374,"Fardeen Pettiwala","2024-09-13 09:00:34",0.80143,27,fardeenpettiwala
590,5223369,"Women and Children First","2024-08-28 22:01:42",0.80143,1,"ryanpsims,simsie"
591,12544203,HXYe_monster,"2024-08-29 02:48:57",0.80143,1,hxyemonster
592,12500454,zengzhenok,"2024-08-29 03:29:55",0.80143,15,zengzhenok
593,12544926,"JingQi Yan","2024-08-29 06:59:57",0.80143,2,jingqiyan
594,12545922,"Peter Resutik","2024-08-29 13:11:50",0.80143,5,peterresutik
595,12542422,"Grzegorz Nowecki","2024-09-03 16:12:06",0.80143,15,grzegorznowecki
596,10330601,"Ishak Khan","2024-08-29 19:17:08",0.80143,1,ishakkhan
597,12551599,noobply333,"2024-08-31 12:34:25",0.80143,10,yuzx25
598,12536806,"Takashi Tsuchiya 2","2024-09-02 00:31:51",0.80143,10,takashitsuchiya2
599,12554152,absconded01,"2024-09-01 05:37:20",0.80143,1,absconded01
600,12554706,"Deepanshu Tomar","2024-09-01 08:40:52",0.80143,1,lukebelmar
601,12555562,AyushInsight,"2024-09-01 13:55:32",0.80143,1,ayushinsight
602,12556357,"Abhay Pratap Singh #3","2024-09-01 19:15:26",0.80143,1,abhaysingh15
603,12562853,"Максим Кондитеров","2024-09-03 10:21:09",0.80143,3,maxkond
604,12562943,"Liting Yang_Lingjun","2024-09-03 10:17:38",0.80143,1,litingyanglingjun
605,12554169,sleepyknight,"2024-09-03 13:06:35",0.80143,15,sleepyknight
606,12563137,Miracle0530,"2024-09-26 15:08:33",0.80143,38,miracle0530
607,12563957,"Elliot Tuckerman","2024-09-03 16:55:52",0.80143,7,elliottuckerman
608,12564158,"Shen Kehan","2024-09-04 00:44:12",0.80143,4,shenkehan
609,12564170,"Federico Aquino","2024-09-04 04:58:35",0.80143,2,fedeaquino
610,12566339,YangLingSanShan,"2024-09-04 07:45:51",0.80143,1,yanglingsanshan
611,12566588,"Kiyo Kumo","2024-09-04 08:50:36",0.80143,1,kiyokumo
612,12557960,"Halhann Alnedsoul","2024-09-04 10:33:01",0.80143,8,halhannalnedsoul
613,10178981,Zhiliang,"2024-09-04 13:38:39",0.80143,1,khljgkjpp52
614,12443258,"Martin de Roode","2024-09-07 17:26:08",0.80143,12,martinderoode
615,12542589,"Yun Se Hyeok","2024-09-12 02:14:22",0.80143,39,yunsehyeok
616,12569136,NLDAAAA,"2024-09-05 01:41:40",0.80143,2,nldaaaa
617,12567664,Zekin,"2024-09-05 03:27:52",0.80143,3,lorenzonyyy
618,12541180,ChocoMilktea,"2024-09-07 02:26:00",0.80143,13,chocomilktea
619,12569521,"kdkaskznu _","2024-09-05 04:32:26",0.80143,1,kdkaskznu
620,12569712,Lisa@Zhang99,"2024-09-05 05:46:48",0.80143,1,lisazhang99
